Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,sentiment_score_mean,positive_count,neutral_count,negative_count
2025-05-22,201.3800048828125,205.75999450683597,200.16000366210935,203.1000061035156,38938900,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-23,198.8999938964844,202.3699951171875,197.8500061035156,200.9900054931641,33393500,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-27,203.08999633789065,206.69000244140625,202.19000244140625,206.0200042724609,34892000,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-28,205.9199981689453,207.66000366210935,204.41000366210935,204.72000122070312,28549800,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-29,208.02999877929688,208.80999755859372,204.22999572753903,205.6999969482422,34650000,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-30,204.83999633789065,205.9900054931641,201.6999969482422,205.00999450683597,51679400,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02,204.97999572753903,207.0,202.67999267578125,206.6499938964844,29113300,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03,207.1100006103516,208.9499969482422,205.02999877929688,205.7100067138672,33139100,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04,206.5500030517578,208.17999267578125,205.17999267578125,207.22999572753903,29915600,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05,209.5500030517578,212.80999755859372,207.55999755859372,207.91000366210935,51864200,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,212.3999938964844,213.8699951171875,210.5,213.57000732421875,39832500,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,214.75,217.8500061035156,212.8800048828125,216.97999572753903,38102500,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-10,216.77999877929688,217.69000244140625,214.1499938964844,217.6100006103516,31303300,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-11,217.41000366210935,218.3999938964844,212.88999938964844,213.1999969482422,39326000,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,211.77999877929688,213.5800018310547,211.3300018310547,213.2400054931641,27640000,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,209.9600067138672,214.0500030517578,209.6199951171875,212.1000061035156,29337800,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-16,212.30999755859372,217.05999755859372,211.6000061035156,216.1000061035156,33284200,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-17,215.1999969482422,217.41000366210935,214.55999755859372,214.82000732421875,32086300,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-18,215.08999633789065,217.9600067138672,212.33999633789065,212.5200042724609,44360500,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-20,214.67999267578125,214.88999938964844,208.2700042724609,209.69000244140625,75350700,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-23,209.7899932861328,210.38999938964844,207.30999755859372,208.47000122070312,37311700,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,212.13999938964844,214.33999633789065,211.0500030517578,212.7700042724609,38378800,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,214.6199951171875,216.02999877929688,211.1100006103516,211.9900054931641,31755700,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,213.1199951171875,218.0399932861328,212.00999450683597,217.1199951171875,50480800,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,219.9199981689453,223.3000030517578,216.7400054931641,223.3000030517578,119217100,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,223.5200042724609,223.82000732421875,219.1199951171875,219.38999938964844,58887800,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,219.5,221.8800048828125,217.92999267578125,220.4600067138672,39256800,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,219.72999572753903,221.6000061035156,219.05999755859372,219.9199981689453,30894200,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,221.82000732421875,224.00999450683597,221.3600006103516,223.41000366210935,29632400,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,223.0,224.2899932861328,222.3699951171875,223.47000122070312,36604100,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-08,223.9199981689453,224.0,218.42999267578125,219.3600006103516,45692000,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-09,221.07000732421875,224.2899932861328,220.47000122070312,222.5399932861328,38155100,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-10,221.5500030517578,222.7899932861328,219.6999969482422,222.25999450683597,30370600,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-11,223.5800018310547,226.67999267578125,222.3699951171875,225.0200042724609,50518300,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-14,225.07000732421875,226.66000366210935,224.2400054931641,225.69000244140625,35702600,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-15,226.1999969482422,227.2700042724609,225.4600067138672,226.3500061035156,34907300,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-16,225.8800048828125,226.1000061035156,222.17999267578125,223.19000244140625,39535900,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,223.32000732421875,224.5,222.50999450683597,223.8800048828125,31855800,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-18,225.13999938964844,226.3999938964844,222.97999572753903,226.1300048828125,37833800,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,225.83999633789065,229.69000244140625,225.6499938964844,229.3000030517578,40297600,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-22,229.67999267578125,230.0,226.3500061035156,227.47000122070312,37483700,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-23,228.47000122070312,228.7899932861328,227.08999633789065,228.2899932861328,28294900,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-24,229.1699981689453,236.0,228.63999938964844,232.22999572753903,42902300,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-25,232.22000122070312,232.47999572753903,231.17999267578125,231.44000244140625,28712100,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-28,233.3500061035156,234.2899932861328,232.25,232.7899932861328,26300100,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,234.1499938964844,234.72000122070312,230.30999755859372,231.00999450683597,33716200,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-30,231.63999938964844,231.8000030517578,229.2899932861328,230.19000244140625,32993300,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-31,235.7700042724609,236.52999877929688,231.3999938964844,234.1100006103516,104357300,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-01,217.2100067138672,220.44000244140625,212.8000030517578,214.75,122258800,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-04,217.3999938964844,217.44000244140625,211.4199981689453,211.6499938964844,77890100,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,213.0500030517578,216.3000030517578,212.8699951171875,213.75,51505100,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,214.6999969482422,222.6499938964844,213.7400054931641,222.30999755859372,54823000,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,221.0,226.22000122070312,220.82000732421875,223.1300048828125,40603500,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-08,223.13999938964844,223.8000030517578,221.8800048828125,222.69000244140625,32970500,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-11,221.77999877929688,223.0500030517578,220.3999938964844,221.3000030517578,31646200,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,222.22999572753903,223.5,219.0500030517578,221.47000122070312,37185800,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,222.0,224.9199981689453,222.0,224.55999755859372,36508300,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-14,227.3999938964844,233.1100006103516,227.0200042724609,230.97999572753903,61545800,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-15,232.5800018310547,234.0800018310547,229.80999755859372,231.02999877929688,39649200,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,230.22999572753903,231.91000366210935,228.3300018310547,231.4900054931641,25248900,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,230.08999633789065,230.52999877929688,227.1199951171875,228.00999450683597,29891000,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,227.1199951171875,227.2700042724609,220.9199981689453,223.80999755859372,36604300,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-21,222.6499938964844,222.77999877929688,220.5,221.9499969482422,32140500,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,222.7899932861328,229.13999938964844,220.82000732421875,228.83999633789065,37315300,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,227.3500061035156,229.6000061035156,227.30999755859372,227.94000244140625,22633700,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,227.1100006103516,229.0,226.0200042724609,228.7100067138672,26105400,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-27,228.57000732421875,229.8699951171875,227.80999755859372,229.1199951171875,21254500,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,229.00999450683597,232.7100067138672,228.0200042724609,231.6000061035156,33679600,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,231.32000732421875,231.80999755859372,228.16000366210935,229.0,26199200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02,223.5200042724609,226.1699981689453,221.8300018310547,225.33999633789065,38843900,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,225.2100067138672,227.1699981689453,224.3600006103516,225.9900054931641,29223100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-04,231.19000244140625,235.7700042724609,230.77999877929688,235.67999267578125,59391800,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-05,235.19000244140625,236.0,231.92999267578125,232.3300018310547,36721800,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-08,234.94000244140625,237.6000061035156,233.75,235.83999633789065,33947100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-09,236.3600006103516,238.8500061035156,235.0800018310547,238.2400054931641,27033800,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-10,237.5200042724609,237.67999267578125,229.1000061035156,230.3300018310547,60907700,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-11,231.4900054931641,231.52999877929688,229.33999633789065,229.9499969482422,37485600,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-12,230.3500061035156,230.7899932861328,226.2899932861328,228.1499938964844,38496200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-15,230.6300048828125,233.72999572753903,230.32000732421875,231.42999267578125,33243300,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-16,232.94000244140625,235.8999938964844,232.22999572753903,234.0500030517578,38203900,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-17,233.7700042724609,234.3000030517578,228.7100067138672,231.6199951171875,42815200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-18,232.5,233.47999572753903,228.7899932861328,231.22999572753903,37931700,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-19,232.3699951171875,234.16000366210935,229.6999969482422,231.47999572753903,97943200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-22,230.55999755859372,230.57000732421875,227.50999450683597,227.6300048828125,45914500,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,227.8300018310547,227.8600006103516,220.07000732421875,220.7100067138672,70956200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,224.1499938964844,224.55999755859372,219.4499969482422,220.2100067138672,49509000,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,220.05999755859372,220.6699981689453,216.47000122070312,218.1499938964844,52226300,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,219.0800018310547,221.0500030517578,218.0200042724609,219.77999877929688,41650100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,220.0800018310547,222.6000061035156,219.3000030517578,222.1699981689453,44259200,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,222.02999877929688,222.2400054931641,217.88999938964844,219.57000732421875,48396400,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-01,217.3600006103516,222.1499938964844,216.6100006103516,220.6300048828125,43933800,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-02,221.00999450683597,222.80999755859372,218.9499969482422,222.41000366210935,41258600,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-03,223.44000244140625,224.1999969482422,219.33999633789065,219.50999450683597,43639000,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-06,221.0,221.72999572753903,216.02999877929688,220.8999938964844,43690900,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-07,220.8800048828125,222.88999938964844,220.1699981689453,221.77999877929688,31194700,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-08,222.9199981689453,226.72999572753903,221.19000244140625,225.22000122070312,46686000,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-09,225.0,228.2100067138672,221.75,227.7400054931641,46412100,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-10,226.2100067138672,228.25,216.0,216.3699951171875,72367500,0.0,0.0,0.0,0.0,0.0,0.0
2025-10-13,217.6999969482422,220.67999267578125,217.0399932861328,220.07000732421875,37809700,0.0,0.0,0.9634660032330727,0.0,0.0,0.0
2025-10-14,215.3999938964844,219.32000732421875,212.6000061035156,216.38999938964844,43741347,0.0,0.0,0.0,0.0,0.0,0.0
